"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
22823	2.579055	12.630258	71.792437	-0.748044	0.109153	-0.654611	-0.083008	0.963246	0.255472	0.658437	0.245443	-0.711490
22824	2.541752	12.635663	71.759578	-0.744072	0.106974	-0.659479	-0.086945	0.963199	0.254338	0.662417	0.246584	-0.707389
22825	2.504647	12.640960	71.726475	-0.740074	0.104784	-0.664312	-0.090902	0.963137	0.253187	0.666354	0.247764	-0.703267
22826	2.467744	12.646146	71.693133	-0.736049	0.102583	-0.669110	-0.094880	0.963059	0.252021	0.670246	0.248985	-0.699126
22827	2.431047	12.651220	71.659558	-0.732000	0.100370	-0.673871	-0.098879	0.962966	0.250838	0.674091	0.250245	-0.694966
22828	2.394557	12.656181	71.625752	-0.727918	0.098143	-0.678604	-0.102908	0.962856	0.249638	0.677898	0.251549	-0.690780
22829	2.358268	12.661032	71.591702	-0.723803	0.095901	-0.683310	-0.106963	0.962729	0.248419	0.681666	0.252895	-0.686568
22830	2.322182	12.665772	71.557413	-0.719663	0.093650	-0.687979	-0.111039	0.962585	0.247183	0.685387	0.254282	-0.682338
22831	2.286302	12.670400	71.522890	-0.715498	0.091389	-0.692611	-0.115137	0.962425	0.245931	0.689061	0.255708	-0.678091
22832	2.250633	12.674914	71.488138	-0.711310	0.089118	-0.697206	-0.119255	0.962247	0.244663	0.692688	0.257176	-0.673828
22833	2.215177	12.679312	71.453163	-0.707098	0.086837	-0.701763	-0.123394	0.962051	0.243377	0.696266	0.258685	-0.669549
22834	2.179936	12.683595	71.417967	-0.702855	0.084542	-0.706292	-0.127564	0.961836	0.242073	0.699802	0.260239	-0.665246
22835	2.144905	12.687764	71.382538	-0.698580	0.082234	-0.710791	-0.131761	0.961602	0.240749	0.703296	0.261837	-0.660921
22836	2.110084	12.691819	71.346880	-0.694281	0.079918	-0.715253	-0.135980	0.961350	0.239408	0.706741	0.263476	-0.656580
22837	2.075478	12.695758	71.310998	-0.689960	0.077593	-0.719676	-0.140219	0.961078	0.238049	0.710136	0.265157	-0.652226
22838	2.041090	12.699581	71.274898	-0.685618	0.075260	-0.724061	-0.144480	0.960787	0.236674	0.713480	0.266880	-0.647859
